crop_name,region,season,month,demand_index,avg_price,volatility,season_fit
Tomato,South India,rabi,1,63.11,36.12,0.25,0.63
Tomato,South India,rabi,2,68.3,33.15,0.25,0.63
Tomato,South India,rabi,3,69.38,33.64,0.25,0.63
Tomato,South India,rabi,4,71.36,34.84,0.25,0.63
Tomato,South India,rabi,5,63.86,33.33,0.25,0.63
Tomato,South India,rabi,6,55.05,27.46,0.25,0.63
Tomato,South India,rabi,7,55.43,28.05,0.25,0.63
Tomato,South India,rabi,8,68.96,30.47,0.25,0.63
Tomato,South India,rabi,9,63.09,26.46,0.25,0.63
Tomato,South India,rabi,10,51.3,25.04,0.25,0.63
Tomato,South India,rabi,11,57.46,26.46,0.25,0.63
Tomato,South India,rabi,12,62.06,28.94,0.25,0.63
Tomato,South India,zaid,1,54.5,34.06,0.25,0.63
Tomato,South India,zaid,2,60.13,34.51,0.25,0.63
Tomato,South India,zaid,3,76.27,32.12,0.25,0.63
Tomato,South India,zaid,4,52.85,33.17,0.25,0.63
Tomato,South India,zaid,5,69.9,36.99,0.25,0.63
Tomato,South India,zaid,6,56.75,31.12,0.25,0.63
Tomato,South India,zaid,7,59.07,27.53,0.25,0.63
Tomato,South India,zaid,8,73.52,23.16,0.25,0.63
Tomato,South India,zaid,9,61.17,26.39,0.25,0.63
Tomato,South India,zaid,10,65.73,26.29,0.25,0.63
Tomato,South India,zaid,11,62.94,26.93,0.25,0.63
Tomato,South India,zaid,12,64.25,29.23,0.25,0.63
Tomato,West India,kharif,1,67.51,31.36,0.25,0.78
Tomato,West India,kharif,2,67.38,33.82,0.25,0.78
Tomato,West India,kharif,3,71.53,34.37,0.25,0.78
Tomato,West India,kharif,4,56.63,37.11,0.25,0.78
Tomato,West India,kharif,5,59.87,30.67,0.25,0.78
Tomato,West India,kharif,6,59.92,33.09,0.25,0.78
Tomato,West India,kharif,7,50.72,34.28,0.25,0.78
Tomato,West India,kharif,8,65.58,26.54,0.25,0.78
Tomato,West India,kharif,9,59.63,26.05,0.25,0.78
Tomato,West India,kharif,10,62.91,27.37,0.25,0.78
Tomato,West India,kharif,11,64.18,27.94,0.25,0.78
Tomato,West India,kharif,12,61.91,29.66,0.25,0.78
Tomato,West India,rabi,1,63.43,34.99,0.25,0.63
Tomato,West India,rabi,2,68.47,26.42,0.25,0.63
Tomato,West India,rabi,3,69.18,35.0,0.25,0.63
Tomato,West India,rabi,4,65.4,32.91,0.25,0.63
Tomato,West India,rabi,5,70.02,34.54,0.25,0.63
Tomato,West India,rabi,6,59.04,30.92,0.25,0.63
Tomato,West India,rabi,7,56.54,24.88,0.25,0.63
Tomato,West India,rabi,8,57.17,27.79,0.25,0.63
Tomato,West India,rabi,9,64.67,26.48,0.25,0.63
Tomato,West India,rabi,10,63.93,27.11,0.25,0.63
Tomato,West India,rabi,11,58.19,28.65,0.25,0.63
Tomato,West India,rabi,12,66.9,31.7,0.25,0.63
Tomato,West India,zaid,1,70.34,33.96,0.25,0.63
Tomato,West India,zaid,2,67.26,36.62,0.25,0.63
Tomato,West India,zaid,3,65.77,32.22,0.25,0.63
Tomato,West India,zaid,4,64.68,32.0,0.25,0.63
Tomato,West India,zaid,5,61.02,31.9,0.25,0.63
Tomato,West India,zaid,6,58.94,29.31,0.25,0.63
Tomato,West India,zaid,7,51.93,28.19,0.25,0.63
Tomato,West India,zaid,8,60.31,24.5,0.25,0.63
Tomato,West India,zaid,9,63.2,27.29,0.25,0.63
Tomato,West India,zaid,10,52.26,24.61,0.25,0.63
Tomato,West India,zaid,11,57.55,25.79,0.25,0.63
Tomato,West India,zaid,12,67.05,29.56,0.25,0.63
Tomato,East India,kharif,1,63.08,27.4,0.25,0.78
Tomato,East India,kharif,2,68.68,30.75,0.25,0.78
Tomato,East India,kharif,3,66.2,35.22,0.25,0.78
Tomato,East India,kharif,4,72.3,30.57,0.25,0.78
Tomato,East India,kharif,5,49.3,32.69,0.25,0.78
Tomato,East India,kharif,6,71.9,32.79,0.25,0.78
Tomato,East India,kharif,7,62.45,26.73,0.25,0.78
Tomato,East India,kharif,8,64.34,24.2,0.25,0.78
Tomato,East India,kharif,9,62.28,26.47,0.25,0.78
Tomato,East India,kharif,10,65.6,31.51,0.25,0.78
Tomato,East India,kharif,11,63.36,26.69,0.25,0.78
Tomato,East India,kharif,12,62.77,26.02,0.25,0.78
Tomato,East India,rabi,1,60.93,31.26,0.25,0.63
Tomato,East India,rabi,2,62.88,34.28,0.25,0.63
Tomato,East India,rabi,3,61.79,37.4,0.25,0.63
Tomato,East India,rabi,4,65.5,33.87,0.25,0.63
Tomato,East India,rabi,5,62.76,32.63,0.25,0.63
Tomato,East India,rabi,6,67.03,28.05,0.25,0.63
Tomato,East India,rabi,7,58.11,27.12,0.25,0.63
Tomato,East India,rabi,8,53.57,24.5,0.25,0.63
Tomato,East India,rabi,9,57.52,27.17,0.25,0.63
Tomato,East India,rabi,10,61.61,26.48,0.25,0.63
Tomato,East India,rabi,11,65.65,27.46,0.25,0.63
Tomato,East India,rabi,12,64.85,29.77,0.25,0.63
Tomato,East India,zaid,1,65.73,30.84,0.25,0.63
Tomato,East India,zaid,2,53.3,33.56,0.25,0.63
Tomato,East India,zaid,3,73.01,36.9,0.25,0.63
Tomato,East India,zaid,4,70.33,37.04,0.25,0.63
Tomato,East India,zaid,5,64.84,32.73,0.25,0.63
Tomato,East India,zaid,6,59.81,29.29,0.25,0.63
Tomato,East India,zaid,7,64.48,30.26,0.25,0.63
Tomato,East India,zaid,8,59.6,25.22,0.25,0.63
Tomato,East India,zaid,9,59.9,26.65,0.25,0.63
Tomato,East India,zaid,10,53.08,21.61,0.25,0.63
Tomato,East India,zaid,11,58.65,25.21,0.25,0.63
Tomato,East India,zaid,12,60.36,29.67,0.25,0.63
Tomato,Central India,kharif,1,62.13,35.76,0.25,0.78
Tomato,Central India,kharif,2,67.13,34.66,0.25,0.78
Tomato,Central India,kharif,3,69.01,31.55,0.25,0.78
Tomato,Central India,kharif,4,70.69,33.7,0.25,0.78
Tomato,Central India,kharif,5,67.75,29.66,0.25,0.78
Tomato,Central India,kharif,6,55.13,31.84,0.25,0.78
Tomato,Central India,kharif,7,63.28,25.87,0.25,0.78
Tomato,Central India,kharif,8,55.95,28.31,0.25,0.78
Tomato,Central India,kharif,9,53.95,28.64,0.25,0.78
Tomato,Central India,kharif,10,55.8,27.35,0.25,0.78
Tomato,Central India,kharif,11,59.76,29.01,0.25,0.78
Tomato,Central India,kharif,12,60.18,29.63,0.25,0.78
Tomato,Central India,rabi,1,64.6,29.83,0.25,0.63
Tomato,Central India,rabi,2,69.2,32.59,0.25,0.63
Tomato,Central India,rabi,3,64.76,31.93,0.25,0.63
Tomato,Central India,rabi,4,52.69,33.41,0.25,0.63
Tomato,Central India,rabi,5,76.46,34.15,0.25,0.63
Tomato,Central India,rabi,6,62.8,29.41,0.25,0.63
Tomato,Central India,rabi,7,61.51,28.89,0.25,0.63
Tomato,Central India,rabi,8,54.4,28.28,0.25,0.63
Tomato,Central India,rabi,9,63.48,26.87,0.25,0.63
Tomato,Central India,rabi,10,62.49,26.14,0.25,0.63
Tomato,Central India,rabi,11,64.76,28.98,0.25,0.63
Tomato,Central India,rabi,12,61.13,28.71,0.25,0.63
Tomato,Central India,zaid,1,64.91,36.0,0.25,0.63
Tomato,Central India,zaid,2,59.3,30.17,0.25,0.63
Tomato,Central India,zaid,3,66.72,34.63,0.25,0.63
Tomato,Central India,zaid,4,66.36,34.52,0.25,0.63
Tomato,Central India,zaid,5,63.28,35.85,0.25,0.63
Tomato,Central India,zaid,6,54.9,28.14,0.25,0.63
Tomato,Central India,zaid,7,60.88,24.33,0.25,0.63
Tomato,Central India,zaid,8,59.42,29.36,0.25,0.63
Tomato,Central India,zaid,9,60.0,25.94,0.25,0.63
Tomato,Central India,zaid,10,54.0,24.9,0.25,0.63
Tomato,Central India,zaid,11,59.52,27.09,0.25,0.63
Tomato,Central India,zaid,12,69.31,31.25,0.25,0.63
Soybean,North India,kharif,1,61.84,45.65,0.15,0.88
Soybean,North India,kharif,2,70.99,49.89,0.15,0.88
Soybean,North India,kharif,3,76.8,46.09,0.15,0.88
Soybean,North India,kharif,4,64.44,44.77,0.15,0.88
Soybean,North India,kharif,5,66.23,46.1,0.15,0.88
Soybean,North India,kharif,6,70.84,41.86,0.15,0.88
Soybean,North India,kharif,7,62.8,39.12,0.15,0.88
Soybean,North India,kharif,8,59.13,39.98,0.15,0.88
Soybean,North India,kharif,9,54.86,36.0,0.15,0.88
Soybean,North India,kharif,10,73.42,36.56,0.15,0.88
Soybean,North India,kharif,11,63.45,38.23,0.15,0.88
Soybean,North India,kharif,12,65.0,44.59,0.15,0.88
Soybean,North India,rabi,1,56.34,48.27,0.15,0.73
Soybean,North India,rabi,2,61.38,46.89,0.15,0.73
Soybean,North India,rabi,3,66.75,49.58,0.15,0.73
Soybean,North India,rabi,4,60.51,48.44,0.15,0.73
Soybean,North India,rabi,5,77.52,42.38,0.15,0.73
Soybean,North India,rabi,6,66.85,40.75,0.15,0.73
Soybean,North India,rabi,7,66.53,38.88,0.15,0.73
Soybean,North India,rabi,8,60.09,37.35,0.15,0.73
Soybean,North India,rabi,9,71.92,35.39,0.15,0.73
Soybean,North India,rabi,10,66.9,34.42,0.15,0.73
Soybean,North India,rabi,11,59.62,39.68,0.15,0.73
Soybean,North India,rabi,12,73.32,42.67,0.15,0.73
Soybean,North India,zaid,1,65.83,45.15,0.15,0.73
Soybean,North India,zaid,2,62.25,48.75,0.15,0.73
Soybean,North India,zaid,3,73.31,47.32,0.15,0.73
Soybean,North India,zaid,4,66.15,48.02,0.15,0.73
Soybean,North India,zaid,5,65.22,45.02,0.15,0.73
Soybean,North India,zaid,6,76.4,41.53,0.15,0.73
Soybean,North India,zaid,7,62.61,37.72,0.15,0.73
Soybean,North India,zaid,8,67.02,36.25,0.15,0.73
Soybean,North India,zaid,9,59.65,37.82,0.15,0.73
Soybean,North India,zaid,10,70.4,35.56,0.15,0.73
Soybean,North India,zaid,11,55.07,40.61,0.15,0.73
Soybean,North India,zaid,12,62.48,43.49,0.15,0.73
Soybean,South India,kharif,1,57.55,46.96,0.15,0.88
Soybean,South India,kharif,2,62.44,49.02,0.15,0.88
Soybean,South India,kharif,3,68.97,46.23,0.15,0.88
Soybean,South India,kharif,4,66.46,48.92,0.15,0.88
Soybean,South India,kharif,5,67.93,46.34,0.15,0.88
Soybean,South India,kharif,6,75.78,39.04,0.15,0.88
Soybean,South India,kharif,7,72.49,39.03,0.15,0.88
Soybean,South India,kharif,8,58.81,34.36,0.15,0.88
Soybean,South India,kharif,9,61.95,37.18,0.15,0.88
Soybean,South India,kharif,10,62.66,39.03,0.15,0.88
Soybean,South India,kharif,11,57.14,38.83,0.15,0.88
Soybean,South India,kharif,12,59.64,42.69,0.15,0.88
Soybean,South India,rabi,1,71.83,44.3,0.15,0.73
Soybean,South India,rabi,2,55.48,47.88,0.15,0.73
Soybean,South India,rabi,3,71.08,49.18,0.15,0.73
Soybean,South India,rabi,4,74.68,45.17,0.15,0.73
Soybean,South India,rabi,5,70.8,47.57,0.15,0.73
Soybean,South India,rabi,6,57.01,42.6,0.15,0.73
Soybean,South India,rabi,7,61.88,38.71,0.15,0.73
Soybean,South India,rabi,8,65.04,35.74,0.15,0.73
Soybean,South India,rabi,9,59.52,35.75,0.15,0.73
Soybean,South India,rabi,10,57.87,34.76,0.15,0.73
Soybean,South India,rabi,11,67.8,36.84,0.15,0.73
Soybean,South India,rabi,12,69.23,42.87,0.15,0.73
Soybean,South India,zaid,1,58.77,43.77,0.15,0.73
Soybean,South India,zaid,2,74.47,45.36,0.15,0.73
Soybean,South India,zaid,3,66.58,49.3,0.15,0.73
Soybean,South India,zaid,4,72.42,46.92,0.15,0.73
Soybean,South India,zaid,5,64.41,48.04,0.15,0.73
Soybean,South India,zaid,6,74.59,43.85,0.15,0.73
Soybean,South India,zaid,7,64.83,37.44,0.15,0.73
Soybean,South India,zaid,8,59.15,37.4,0.15,0.73
Soybean,South India,zaid,9,64.99,37.95,0.15,0.73
Soybean,South India,zaid,10,66.55,34.07,0.15,0.73
Soybean,South India,zaid,11,69.66,37.11,0.15,0.73
Soybean,South India,zaid,12,63.98,42.47,0.15,0.73
Soybean,West India,kharif,1,77.38,51.47,0.15,0.88
Soybean,West India,kharif,2,71.53,47.06,0.15,0.88
Soybean,West India,kharif,3,71.57,50.23,0.15,0.88
Soybean,West India,kharif,4,66.89,51.29,0.15,0.88
Soybean,West India,kharif,5,68.55,46.16,0.15,0.88
Soybean,West India,kharif,6,69.23,42.8,0.15,0.88
Soybean,West India,kharif,7,68.59,37.77,0.15,0.88
Soybean,West India,kharif,8,60.51,34.73,0.15,0.88
Soybean,West India,kharif,9,65.1,36.95,0.15,0.88
Soybean,West India,kharif,10,65.59,39.3,0.15,0.88
Soybean,West India,kharif,11,64.37,40.02,0.15,0.88
Soybean,West India,kharif,12,60.44,41.27,0.15,0.88
Soybean,West India,rabi,1,70.88,46.88,0.15,0.73
Soybean,West India,rabi,2,67.03,47.3,0.15,0.73
Soybean,West India,rabi,3,61.31,47.52,0.15,0.73
Soybean,West India,rabi,4,72.95,48.68,0.15,0.73
Soybean,West India,rabi,5,69.9,45.25,0.15,0.73
Soybean,West India,rabi,6,65.94,40.75,0.15,0.73
Soybean,West India,rabi,7,67.89,39.59,0.15,0.73
Soybean,West India,rabi,8,65.76,35.68,0.15,0.73
Soybean,West India,rabi,9,52.13,37.46,0.15,0.73
Soybean,West India,rabi,10,60.91,35.13,0.15,0.73
Soybean,West India,rabi,11,67.87,38.16,0.15,0.73
Soybean,West India,rabi,12,71.2,43.17,0.15,0.73
Soybean,West India,zaid,1,70.82,42.37,0.15,0.73
Soybean,West India,zaid,2,74.56,48.01,0.15,0.73
Soybean,West India,zaid,3,67.05,48.61,0.15,0.73
Soybean,West India,zaid,4,59.62,48.33,0.15,0.73
Soybean,West India,zaid,5,62.25,42.4,0.15,0.73
Soybean,West India,zaid,6,58.29,44.1,0.15,0.73
Soybean,West India,zaid,7,61.25,41.53,0.15,0.73
Soybean,West India,zaid,8,60.62,33.74,0.15,0.73
Soybean,West India,zaid,9,57.32,37.69,0.15,0.73
Soybean,West India,zaid,10,62.52,35.64,0.15,0.73
Soybean,West India,zaid,11,65.2,39.73,0.15,0.73
Soybean,West India,zaid,12,71.49,44.74,0.15,0.73
Soybean,East India,kharif,1,65.6,42.46,0.15,0.88
Soybean,East India,kharif,2,66.43,48.01,0.15,0.88
Soybean,East India,kharif,3,64.08,46.22,0.15,0.88
Soybean,East India,kharif,4,70.22,47.35,0.15,0.88
Soybean,East India,kharif,5,67.56,43.61,0.15,0.88
Soybean,East India,kharif,6,64.75,40.25,0.15,0.88
Soybean,East India,kharif,7,68.85,40.66,0.15,0.88
Soybean,East India,kharif,8,54.07,35.02,0.15,0.88
Soybean,East India,kharif,9,55.42,34.66,0.15,0.88
Soybean,East India,kharif,10,62.88,34.16,0.15,0.88
Soybean,East India,kharif,11,59.79,37.09,0.15,0.88
Soybean,East India,kharif,12,66.94,42.13,0.15,0.88
Soybean,East India,rabi,1,63.79,45.51,0.15,0.73
Soybean,East India,rabi,2,65.76,46.88,0.15,0.73
Soybean,East India,rabi,3,77.27,51.21,0.15,0.73
Soybean,East India,rabi,4,62.0,49.23,0.15,0.73
Soybean,East India,rabi,5,71.46,42.82,0.15,0.73
Soybean,East India,rabi,6,69.99,44.91,0.15,0.73
Soybean,East India,rabi,7,58.79,37.25,0.15,0.73
Soybean,East India,rabi,8,68.39,36.99,0.15,0.73
Soybean,East India,rabi,9,65.66,36.25,0.15,0.73
Soybean,East India,rabi,10,65.26,34.36,0.15,0.73
Soybean,East India,rabi,11,69.64,40.89,0.15,0.73
Soybean,East India,rabi,12,64.75,41.92,0.15,0.73
Soybean,East India,zaid,1,59.74,46.19,0.15,0.73
Soybean,East India,zaid,2,71.36,47.32,0.15,0.73
Soybean,East India,zaid,3,74.52,47.57,0.15,0.73
Soybean,East India,zaid,4,71.32,45.28,0.15,0.73
Soybean,East India,zaid,5,67.28,44.8,0.15,0.73
Soybean,East India,zaid,6,67.03,41.3,0.15,0.73
Soybean,East India,zaid,7,63.74,40.29,0.15,0.73
Soybean,East India,zaid,8,61.12,33.9,0.15,0.73
Soybean,East India,zaid,9,71.65,37.92,0.15,0.73
Soybean,East India,zaid,10,56.84,37.68,0.15,0.73
Soybean,East India,zaid,11,61.89,39.31,0.15,0.73
Soybean,East India,zaid,12,67.37,41.56,0.15,0.73
Soybean,Central India,kharif,1,63.48,43.75,0.15,0.88
Soybean,Central India,kharif,2,63.92,45.68,0.15,0.88
Soybean,Central India,kharif,3,68.56,46.74,0.15,0.88
Soybean,Central India,kharif,4,71.91,50.63,0.15,0.88
Soybean,Central India,kharif,5,64.5,45.64,0.15,0.88
Soybean,Central India,kharif,6,68.4,42.89,0.15,0.88
Soybean,Central India,kharif,7,64.78,40.15,0.15,0.88
Soybean,Central India,kharif,8,65.71,34.51,0.15,0.88
Soybean,Central India,kharif,9,67.25,37.13,0.15,0.88
Soybean,Central India,kharif,10,59.49,36.61,0.15,0.88
Soybean,Central India,kharif,11,67.82,38.48,0.15,0.88
Soybean,Central India,kharif,12,71.26,46.47,0.15,0.88
Soybean,Central India,rabi,1,63.47,42.34,0.15,0.73
Soybean,Central India,rabi,2,70.02,49.0,0.15,0.73
Soybean,Central India,rabi,3,67.75,51.46,0.15,0.73
Soybean,Central India,rabi,4,61.81,48.94,0.15,0.73
Soybean,Central India,rabi,5,64.37,48.64,0.15,0.73
Soybean,Central India,rabi,6,75.86,40.55,0.15,0.73
Soybean,Central India,rabi,7,61.65,40.35,0.15,0.73
Soybean,Central India,rabi,8,61.37,36.47,0.15,0.73
Soybean,Central India,rabi,9,63.03,32.62,0.15,0.73
Soybean,Central India,rabi,10,63.23,35.41,0.15,0.73
Soybean,Central India,rabi,11,61.93,41.37,0.15,0.73
Soybean,Central India,rabi,12,59.62,43.54,0.15,0.73
Soybean,Central India,zaid,1,66.01,44.58,0.15,0.73
Soybean,Central India,zaid,2,72.45,48.18,0.15,0.73
Soybean,Central India,zaid,3,71.75,50.4,0.15,0.73
Soybean,Central India,zaid,4,66.84,46.15,0.15,0.73
Soybean,Central India,zaid,5,61.97,43.47,0.15,0.73
Soybean,Central India,zaid,6,80.65,44.35,0.15,0.73
Soybean,Central India,zaid,7,57.64,36.54,0.15,0.73
Soybean,Central India,zaid,8,65.71,37.44,0.15,0.73
Soybean,Central India,zaid,9,65.64,35.29,0.15,0.73
Soybean,Central India,zaid,10,62.67,37.08,0.15,0.73
Soybean,Central India,zaid,11,64.83,34.97,0.15,0.73
Soybean,Central India,zaid,12,64.75,40.39,0.15,0.73
Cotton,North India,kharif,1,69.48,67.6,0.16,0.92
Cotton,North India,kharif,2,71.54,61.21,0.16,0.92
Cotton,North India,kharif,3,74.71,64.72,0.16,0.92
Cotton,North India,kharif,4,71.8,63.95,0.16,0.92
Cotton,North India,kharif,5,78.88,55.92,0.16,0.92
Cotton,North India,kharif,6,69.47,52.55,0.16,0.92
Cotton,North India,kharif,7,68.38,48.63,0.16,0.92
Cotton,North India,kharif,8,62.42,47.18,0.16,0.92
Cotton,North India,kharif,9,68.98,48.81,0.16,0.92
Cotton,North India,kharif,10,58.27,47.98,0.16,0.92
Cotton,North India,kharif,11,62.05,47.8,0.16,0.92
Cotton,North India,kharif,12,66.01,54.19,0.16,0.92
Cotton,North India,rabi,1,80.73,60.35,0.16,0.77
Cotton,North India,rabi,2,62.81,60.46,0.16,0.77
Cotton,North India,rabi,3,75.21,69.59,0.16,0.77
Cotton,North India,rabi,4,61.77,56.54,0.16,0.77
Cotton,North India,rabi,5,77.95,60.23,0.16,0.77
Cotton,North India,rabi,6,62.76,56.41,0.16,0.77
Cotton,North India,rabi,7,52.42,50.88,0.16,0.77
Cotton,North India,rabi,8,66.14,49.98,0.16,0.77
Cotton,North India,rabi,9,59.03,46.94,0.16,0.77
Cotton,North India,rabi,10,59.87,48.44,0.16,0.77
Cotton,North India,rabi,11,61.12,49.88,0.16,0.77
Cotton,North India,rabi,12,62.12,56.72,0.16,0.77
Cotton,North India,zaid,1,72.89,58.46,0.16,0.77
Cotton,North India,zaid,2,69.89,57.82,0.16,0.77
Cotton,North India,zaid,3,68.6,63.1,0.16,0.77
Cotton,North India,zaid,4,82.8,58.83,0.16,0.77
Cotton,North India,zaid,5,75.92,61.95,0.16,0.77
Cotton,North India,zaid,6,68.5,59.64,0.16,0.77
Cotton,North India,zaid,7,67.46,51.83,0.16,0.77
Cotton,North India,zaid,8,64.24,50.67,0.16,0.77
Cotton,North India,zaid,9,69.58,45.35,0.16,0.77
Cotton,North India,zaid,10,57.91,47.39,0.16,0.77
Cotton,North India,zaid,11,61.6,50.72,0.16,0.77
Cotton,North India,zaid,12,73.29,53.79,0.16,0.77
Cotton,South India,kharif,1,68.39,59.29,0.16,0.92
Cotton,South India,kharif,2,73.94,55.44,0.16,0.92
Cotton,South India,kharif,3,67.07,63.89,0.16,0.92
Cotton,South India,kharif,4,75.7,60.68,0.16,0.92
Cotton,South India,kharif,5,59.22,60.88,0.16,0.92
Cotton,South India,kharif,6,63.92,51.86,0.16,0.92
Cotton,South India,kharif,7,62.48,50.42,0.16,0.92
Cotton,South India,kharif,8,61.48,42.79,0.16,0.92
Cotton,South India,kharif,9,68.59,49.61,0.16,0.92
Cotton,South India,kharif,10,67.76,45.24,0.16,0.92
Cotton,South India,kharif,11,64.59,50.86,0.16,0.92
Cotton,South India,kharif,12,70.09,56.76,0.16,0.92
Cotton,South India,rabi,1,64.93,59.36,0.16,0.77
Cotton,South India,rabi,2,71.98,66.49,0.16,0.77
Cotton,South India,rabi,3,73.62,65.65,0.16,0.77
Cotton,South India,rabi,4,70.12,66.35,0.16,0.77
Cotton,South India,rabi,5,70.65,56.68,0.16,0.77
Cotton,South India,rabi,6,74.12,56.84,0.16,0.77
Cotton,South India,rabi,7,63.38,49.7,0.16,0.77
Cotton,South India,rabi,8,65.98,48.92,0.16,0.77
Cotton,South India,rabi,9,65.09,47.45,0.16,0.77
Cotton,South India,rabi,10,73.0,50.32,0.16,0.77
Cotton,South India,rabi,11,66.55,53.17,0.16,0.77
Cotton,South India,rabi,12,61.94,56.05,0.16,0.77
Cotton,South India,zaid,1,77.65,58.51,0.16,0.77
Cotton,South India,zaid,2,65.46,60.2,0.16,0.77
Cotton,South India,zaid,3,64.65,60.87,0.16,0.77
Cotton,South India,zaid,4,67.85,57.95,0.16,0.77
Cotton,South India,zaid,5,68.68,61.69,0.16,0.77
Cotton,South India,zaid,6,62.56,59.01,0.16,0.77
Cotton,South India,zaid,7,68.15,53.39,0.16,0.77
Cotton,South India,zaid,8,61.21,49.82,0.16,0.77
Cotton,South India,zaid,9,58.64,48.75,0.16,0.77
Cotton,South India,zaid,10,65.36,49.13,0.16,0.77
Cotton,South India,zaid,11,59.72,48.69,0.16,0.77
Cotton,South India,zaid,12,70.09,52.5,0.16,0.77
Cotton,West India,kharif,1,70.92,55.25,0.16,0.92
Cotton,West India,kharif,2,73.94,58.47,0.16,0.92
Cotton,West India,kharif,3,72.86,65.15,0.16,0.92
Cotton,West India,kharif,4,66.21,63.88,0.16,0.92
Cotton,West India,kharif,5,69.9,57.6,0.16,0.92
Cotton,West India,kharif,6,62.06,49.82,0.16,0.92
Cotton,West India,kharif,7,67.35,47.05,0.16,0.92
Cotton,West India,kharif,8,64.98,47.25,0.16,0.92
Cotton,West India,kharif,9,67.5,46.07,0.16,0.92
Cotton,West India,kharif,10,62.85,49.54,0.16,0.92
Cotton,West India,kharif,11,67.28,51.65,0.16,0.92
Cotton,West India,kharif,12,69.45,50.95,0.16,0.92
Cotton,West India,rabi,1,72.38,60.86,0.16,0.77
Cotton,West India,rabi,2,64.61,61.42,0.16,0.77
Cotton,West India,rabi,3,69.9,62.84,0.16,0.77
Cotton,West India,rabi,4,71.37,66.41,0.16,0.77
Cotton,West India,rabi,5,74.01,55.4,0.16,0.77
Cotton,West India,rabi,6,70.21,58.51,0.16,0.77
Cotton,West India,rabi,7,67.53,53.54,0.16,0.77
Cotton,West India,rabi,8,74.56,50.21,0.16,0.77
Cotton,West India,rabi,9,65.35,49.1,0.16,0.77
Cotton,West India,rabi,10,65.23,47.91,0.16,0.77
Cotton,West India,rabi,11,63.84,54.69,0.16,0.77
Cotton,West India,rabi,12,63.01,59.05,0.16,0.77
Cotton,West India,zaid,1,71.1,55.15,0.16,0.77
Cotton,West India,zaid,2,71.54,55.88,0.16,0.77
Cotton,West India,zaid,3,73.23,65.94,0.16,0.77
Cotton,West India,zaid,4,66.74,62.51,0.16,0.77
Cotton,West India,zaid,5,78.37,57.69,0.16,0.77
Cotton,West India,zaid,6,61.81,58.91,0.16,0.77
Cotton,West India,zaid,7,75.41,50.88,0.16,0.77
Cotton,West India,zaid,8,69.56,50.94,0.16,0.77
Cotton,West India,zaid,9,60.39,45.66,0.16,0.77
Cotton,West India,zaid,10,70.66,51.73,0.16,0.77
Cotton,West India,zaid,11,68.41,48.73,0.16,0.77
Cotton,West India,zaid,12,77.04,53.6,0.16,0.77
Cotton,East India,kharif,1,66.92,60.1,0.16,0.92
Cotton,East India,kharif,2,77.47,64.69,0.16,0.92
Cotton,East India,kharif,3,72.17,64.66,0.16,0.92
Cotton,East India,kharif,4,69.92,63.81,0.16,0.92
Cotton,East India,kharif,5,55.95,58.28,0.16,0.92
Cotton,East India,kharif,6,68.31,51.96,0.16,0.92
Cotton,East India,kharif,7,67.53,50.38,0.16,0.92
Cotton,East India,kharif,8,73.28,51.47,0.16,0.92
Cotton,East India,kharif,9,61.77,46.41,0.16,0.92
Cotton,East India,kharif,10,64.13,46.82,0.16,0.92
Cotton,East India,kharif,11,66.58,49.02,0.16,0.92
Cotton,East India,kharif,12,61.45,56.64,0.16,0.92
Cotton,East India,rabi,1,71.75,56.84,0.16,0.77
Cotton,East India,rabi,2,74.17,60.26,0.16,0.77
Cotton,East India,rabi,3,71.37,65.74,0.16,0.77
Cotton,East India,rabi,4,69.53,63.5,0.16,0.77
Cotton,East India,rabi,5,66.02,58.57,0.16,0.77
Cotton,East India,rabi,6,66.07,53.03,0.16,0.77
Cotton,East India,rabi,7,64.72,47.09,0.16,0.77
Cotton,East India,rabi,8,62.05,47.2,0.16,0.77
Cotton,East India,rabi,9,62.82,46.21,0.16,0.77
Cotton,East India,rabi,10,64.19,48.96,0.16,0.77
Cotton,East India,rabi,11,69.97,49.29,0.16,0.77
Cotton,East India,rabi,12,61.08,52.25,0.16,0.77
Cotton,East India,zaid,1,66.16,58.13,0.16,0.77
Cotton,East India,zaid,2,65.85,58.28,0.16,0.77
Cotton,East India,zaid,3,67.82,63.8,0.16,0.77
Cotton,East India,zaid,4,72.67,60.48,0.16,0.77
Cotton,East India,zaid,5,66.54,56.5,0.16,0.77
Cotton,East India,zaid,6,66.94,52.76,0.16,0.77
Cotton,East India,zaid,7,68.47,46.51,0.16,0.77
Cotton,East India,zaid,8,62.7,48.55,0.16,0.77
Cotton,East India,zaid,9,65.02,52.79,0.16,0.77
Cotton,East India,zaid,10,66.25,45.55,0.16,0.77
Cotton,East India,zaid,11,65.12,46.54,0.16,0.77
Cotton,East India,zaid,12,66.7,52.8,0.16,0.77
Cotton,Central India,kharif,1,73.18,57.57,0.16,0.92
Cotton,Central India,kharif,2,69.11,60.25,0.16,0.92
Cotton,Central India,kharif,3,78.79,62.27,0.16,0.92
Cotton,Central India,kharif,4,78.86,64.57,0.16,0.92
Cotton,Central India,kharif,5,71.01,60.17,0.16,0.92
Cotton,Central India,kharif,6,69.07,49.91,0.16,0.92
Cotton,Central India,kharif,7,64.21,52.94,0.16,0.92
